internal,end-to-end
0.21,0.248
0.234,0.31
0.955,1.033
0.365,0.563
0.639,0.766
0.286,0.403
0.389,0.518
0.472,1.116
0.161,0.309
0.197,22.454
0.396,21.849
0.23,21.502
0.185,20.674
0.25,19.947
0.506,19.402
0.224,18.637
0.21,17.871
0.266,17.135
0.418,16.504
0.31,15.828
0.532,15.419
0.358,225.414
0.235,246.365
0.284,245.711
0.542,245.405
0.179,244.582
0.215,243.811
0.304,243.126
1.447,308.887
0.214,308.046
0.165,307.145
