internal,end-to-end
0.489,0.51
2.575,2.638
0.168,2.802
0.769,2.213
0.615,3.493
3.514,11.388
1.097,10.857
0.621,7.63
3.979,6.552
1.421,29.069
2.622,29.439
6.563,32.198
1.3,32.5
7.639,40.057
4.803,47.565
0.835,47.428
6.173,52.55
1.477,59.517
0.156,58.617
0.17,57.774
2.199,58.962
2.907,141.386
