internal,end-to-end
0.191,0.241
2.819,4.136
13.483,14.331
0.232,11.738
0.541,4.417
0.254,0.356
1.592,1.739
5.045,9.869
0.417,9.203
0.458,25.247
0.734,23.348
7.827,33.207
0.692,32.927
9223372036.855,60.323
4.722,66.331
3.72,71.921
5.307,76.195
1.841,77.291
17.616,95.197
0.171,94.324
